century,country,war,proba,air,land,sea,scale1,scale2,scale3,scale4,scale5,scale6,sides
-3,Iraq,Syrian Civil War,0.0088,0,1,0,1,0,0,0,0,0,"{Governor Molon: [1, 0, 1, 0, 0, 0], Emperor Anthiochus: [1, 1, 0, 0, 0, 0]}"
-3,Italy,Etruscan War,0.0088,0,1,0,1,0,0,0,0,0,"{Rome: [1, 0, 1, 0, 0, 0], Senonian Gauls: [1, 1, 0, 0, 0, 0]}"
-3,Italy,Gallic War,0.0088,0,1,0,0,0,1,0,0,0,"{Boii Gauls: [1, 0, 1, 0, 0, 0], Cenomani Gauls: [1, 0, 1, 0, 0, 0], Carthage: [1, 0, 1, 0, 0, 0], Rome: [1, 1, 0, 0, 0, 0], Insubri Gauls: [1, 0, 1, 0, 0, 0]}"
-3,Italy,Gallic War in Italy,0.0442,0,1,0,0.8,0,0.2,0,0,0,"{Boii Gauls: [0.4, 0.5, 0.5, 0, 0, 1], Cenomani Gauls: [0.2, 0, 1, 0, 0, 1], Carthage: [0.2, 1, 0, 0, 1, 0], Rome: [1, 0.6, 0.4, 0, 0, 0.5], Insubri Gauls: [1, 0.2, 0.8, 0, 0, 0.25]}"
-3,Italy,Punic War,0.292,0,0.85,0.15,0.3,0.15,0.52,0.03,0,0,"{Rome: [1, 0.55, 0.36, 0.09, 0.17, 0], Syracuse: [0.06, 0, 1, 0, 0, 0.5], Leontini: [0.03, 0, 1, 0, 0, 1], Carthage: [0.94, 0.39, 0.52, 0.1, 0, 0.06]}"
-3,Italy,Pyrrhic War,0.0442,0,1,0,0.4,0.2,0.4,0,0,0,"{Rome: [0.6, 0.33, 0.67, 0, 0, 0], Epirus: [1, 0.4, 0.6, 0, 0, 0], Macedonia: [0.2, 1, 0, 0, 0, 0], Carthage: [0.2, 1, 0, 0, 0, 0]}"
-3,Italy,Roman-Etruscan War,0.0088,0,1,0,1,0,0,0,0,0,"{Rome: [1, 1, 0, 0, 0, 0], Gallic Senones: [1, 0, 1, 0, 0, 0], Etruria: [1, 0, 1, 0, 0, 0]}"
-3,Italy,Samnite War,0.0265,0,1,0,0.67,0,0.33,0,0,0,"{Rome: [1, 0.67, 0.33, 0, 0, 0], Samnites: [1, 0.33, 0.67, 0, 0, 0], Gauls: [0.33, 1, 0, 0, 0, 0]}"
-3,Libya,Truceless War,0.0088,0,1,0,1,0,0,0,0,0,"{Carthaginian Mercenary Rebels: [1, 0, 1, 0, 0, 1], Carthage: [1, 1, 0, 0, 1, 0]}"
-3,Spain,Punic War,0.0885,0,1,0.1,0.6,0,0.4,0,0,0,"{Saguntum: [0.1, 0, 1, 0, 0, 0], Rome: [0.8, 0.75, 0.25, 0, 0, 0], Tagus Tribes: [0.1, 0, 1, 0, 0, 0], Carthage: [1, 0.4, 0.6, 0, 0, 0]}"
-3,Switzerland,Punic War,0.0088,0,1,0,0,0,1,0,0,0,"{Rome: [1, 0, 1, 0, 0, 0], Carthage: [1, 1, 0, 0, 0, 0]}"
-3,Tunisia,Punic War,0.0796,0,0.78,0.22,0.44,0.11,0.44,0,0,0,"{Rome: [1, 0.78, 0.22, 0, 0, 0], Numidia: [0.44, 0.75, 0.25, 0, 0, 0], Carthage: [1, 0.22, 0.78, 0, 0, 0]}"
-3,Tunisia,Truceless War,0.0354,0,1,0,1,0,0,0,0,0,"{Numidia: [0.25, 1, 0, 0, 0, 0], Carthage: [1, 0.5, 0.5, 0, 0, 0.5], Rebel Mercenaries: [0.25, 0, 1, 0, 0, 0], Mercenaries: [1, 0.5, 0.5, 0, 0.5, 0], Former Carthaginian Mercenaries: [0.5, 1, 0, 0, 0.5, 0]}"
-3,Turkey,Macedonian War,0.0088,0,0,1,0,0,1,0,0,0,"{Rhodes: [1, 0, 1, 0, 0, 0], Macedonia: [1, 1, 0, 0, 0, 0]}"
-3,Turkey,Pergamum-Seleucid War,0.0265,0,1,0,1,0,0,0,0,0,"{Seleucid Empire: [0.67, 0, 1, 0, 0, 0], Seleucids: [0.33, 0, 1, 0, 0, 0], Galatians: [0.33, 0, 1, 0, 0, 0], Pergamon: [1, 1, 0, 0, 0, 0]}"
-3,Turkey,Syrian War,0.0088,0,1,0,1,0,0,0,0,0,"{Seleucids: [1, 0, 1, 0, 0, 0], Ptolemic Egypt: [1, 1, 0, 0, 0, 0]}"
-3,Turkey,War of the Brothers,0.0088,0,1,0,1,0,0,0,0,0,"{Antiochus Herax: [1, 1, 0, 0, 0, 0], King Seleiucus: [1, 0, 1, 0, 0, 0]}"
-3,Turkey,War of the Diadochi,0.0088,0,1,0,1,0,0,0,0,0,"{Seleucis: [1, 1, 0, 0, 0, 0], Lycimachus: [1, 0, 1, 0, 0, 0]}"
-3,West Bank and Gaza,Syrian War,0.0088,0,1,0,0,0,1,0,0,0,"{Seleucid Empire: [1, 0, 1, 0, 0, 0], Ptolemic Egypt: [1, 1, 0, 0, 0, 0]}"
-2,Albania,Macedonian War,0.02,0,1,0,0,1,0,0,0,0,"{Rome: [1, 1, 0, 0, 0, 0], Macedonia: [1, 0, 1, 0, 0, 0]}"
-2,Algeria,Jugurthine War,0.04,0,1,0,0.5,0,0.5,0,0,0,"{Numidia: [1, 0.5, 0.5, 0, 0, 0], Rome: [1, 0.5, 0.5, 0, 0, 0], Mauretania: [0.5, 0, 1, 0, 0, 0]}"
-2,Austria,Rome's Gallic War,0.02,0,1,0,1,0,0,0,0,0,"{Rome: [1, 0, 1, 0, 0, 0], Cimbri Gauls: [1, 1, 0, 0, 0, 0], Teutons: [1, 1, 0, 0, 0, 0]}"
-2,France,Rome's Gallic War,0.1,0,1,0,0.8,0,0.2,0,0,0,"{Cimbri Gauls: [0.4, 1, 0, 0, 0, 0], Teutons: [0.4, 1, 0, 0, 0, 0], Allobroges Gauls: [0.4, 0, 1, 0, 0, 0], Rome: [1, 0.4, 0.6, 0, 0, 0], Tigurini: [0.2, 1, 0, 0, 0, 0], Arverni: [0.2, 0, 1, 0, 0, 0]}"
-2,Greece,Macedonian War,0.08,0,1,0,0.25,0,0.75,0,0,0,"{Rome: [1, 0.75, 0.25, 0, 0, 0], Macedonian Rebels: [0.25, 0, 1, 0, 0, 0], Macedonia: [1, 0.25, 0.75, 0, 0, 0]}"
-2,Greece,Roman-Achaean War,0.02,0,1,0,1,0,0,0,0,0,"{Rome: [1, 1, 0, 0, 0, 0], Achaea: [1, 0, 1, 0, 0, 0]}"
-2,Greece,Roman-Achean War,0.02,0,1,1,1,0,0,0,0,0,"{Rome: [1, 1, 0, 0, 1, 0], Achaea: [1, 0, 1, 0, 0, 1]}"
-2,Greece,Roman-Syrian War,0.02,0,1,0,0,0,1,0,0,0,"{Rome: [1, 1, 0, 0, 0, 0], Seleucid Empire: [1, 0, 1, 0, 0, 0]}"
-2,Greece,Seleucid Dynastic War,0.02,0,1,0,1,0,0,0,0,0,"{Alexander Balas: [1, 1, 0, 0, 0, 0], Demetrius I: [1, 0, 1, 0, 0, 0]}"
-2,Greece,Spartan-Achaean War,0.02,0,1,0,1,0,0,0,0,0,"{Achaea: [1, 1, 0, 0, 0, 0], Sparta: [1, 0, 1, 0, 0, 0]}"
-2,Greece,Spartan-Achaen War,0.04,0,1,0,0.5,0,0.5,0,0,0,"{Pergamon: [0.5, 1, 0, 0, 0, 0], Sparta: [1, 0, 1, 0, 0, 0], Argos: [0.5, 0, 1, 0, 0, 0], Rome: [1, 1, 0, 0, 0, 0], Rhodes: [0.5, 1, 0, 0, 0, 0], Achaea: [0.5, 1, 0, 0, 0, 0]}"
-2,Greece,Spartan-Achean War,0.02,0,1,0,1,0,0,0,0,0,"{Achaea: [1, 1, 0, 0, 0, 0], Sparta: [1, 0, 1, 0, 0, 0]}"
-2,Iran,Syrian-Parthian War,0.02,0,1,0,1,0,0,0,0,0,"{Seleucid Empire: [1, 0, 1, 0, 0, 0], Parthia: [1, 1, 0, 0, 0, 0]}"
-2,Iraq,Syrian-Parthian War,0.02,0,1,0,1,0,0,0,0,0,"{Syria: [1, 1, 0, 0, 0, 0], Parthia: [1, 0, 1, 0, 0, 0]}"
-2,Israel,Maccabean War,0.14,0,1,0,1,0,0,0,0,0,"{Jewish Rebels: [0.71, 0.6, 0.4, 0, 0, 0], Maccabean Jewish Rebels: [0.14, 1, 0, 0, 0, 0], Seleucid Empire: [1, 0.29, 0.71, 0, 0, 0], Hebrew Rebels: [0.14, 1, 0, 0, 0, 0], Hebrews: [0.14, 1, 0, 0, 0, 0]}"
-2,Italy,Gallic War in Italy,0.06,0,1,0,0.67,0,0.33,0,0,0,"{Rome: [1, 1, 0, 0, 0, 0], Insubri Gauls: [0.67, 0, 1, 0, 0, 0], Boii Gauls: [0.33, 0, 1, 0, 0, 0]}"
-2,Italy,Rome's Gallic War,0.06,0,1,0,0.33,0,0,0.67,0,0,"{Rome: [1, 0.67, 0.33, 0, 0, 0], Cimbri Gauls: [1, 0.33, 0.67, 0, 0, 0], Jutland Cimbri Gauls: [0.33, 0, 1, 0, 0, 0], Teutons: [0.33, 0, 1, 0, 0, 0]}"
-2,Italy,Servile War,0.04,0,1,0,1,0,0,0,0,0,"{Rome: [1, 1, 0, 0, 1, 0], Rebel Slaves: [1, 0, 1, 0, 0, 1], Sicilian Rebel Slaves: [0.5, 0, 1, 0, 0, 1]}"
-2,Spain,Numantian War,0.02,0,1,0,0,0,1,0,0,0,"{Rome: [1, 1, 0, 0, 1, 0], Numantia: [1, 0, 1, 0, 0, 1]}"
-2,Syria,Syrian War,0.02,0,1,0,1,0,0,0,0,0,"{Egypt: [1, 0, 1, 0, 0, 0], Syria: [1, 1, 0, 0, 0, 0]}"
-2,Tunisia,Jugurthine War,0.04,0,1,0,1,0,0,0,0,0,"{Rome: [1, 1, 0, 0, 0, 0], Numidia: [1, 0, 1, 0, 0, 0]}"
-2,Tunisia,Punic War,0.02,0,1,0,0,0,1,0,0,0,"{Rome: [1, 1, 0, 0, 1, 0], Carthage: [1, 0, 1, 0, 0, 1]}"
-2,Turkey,Roman-Syrian War,0.08,0,0.25,0.75,0.25,0,0.75,0,0,0,"{Seleucid Antiochus: [0.25, 0, 1, 0, 0, 0], Pergamon: [0.25, 1, 0, 0, 0, 0], Rome: [1, 1, 0, 0, 0, 0], Syria: [0.25, 1, 0, 0, 0, 0], Seleucid Empire: [0.75, 0, 1, 0, 0, 0]}"
-2,Turkey,Syrian Dynastic War,0.02,0,1,0,1,0,0,0,0,0,"{Ptolemy VI: [1, 1, 0, 0, 0, 0], Alexander Balas: [1, 0, 1, 0, 0, 0]}"
-2,Uzbekistan,War of the Former Han,0.02,0,1,0,0,0,1,0,0,0,"{Han: [1, 1, 0, 0, 1, 0], Dayuan: [1, 0, 1, 0, 0, 1]}"
-2,West Bank and Gaza,Maccabean War,0.02,0,1,0,0,0,1,0,0,0,"{Seleucid Empire: [1, 0, 1, 0, 0, 0], Jewish Rebels: [1, 1, 0, 0, 0, 0]}"
-1,Albania,War of the Triumvirate,0.0111,0,1,0,0,0,1,0,0,0,"{Caesar: [1, 0, 1, 0, 0, 0], Pompey: [1, 1, 0, 0, 0, 0]}"
-1,Armenia,Mithridatic War,0.0111,0,1,0,1,0,0,0,0,0,"{Rome: [1, 1, 0, 0, 0, 0], Pontus: [1, 0, 1, 0, 0, 0], Armenia: [1, 0, 1, 0, 0, 0]}"
-1,Belgium,Rome's Gallic War,0.0222,0,1,0,0,0.5,0.5,0,0,0,"{Rome: [1, 0.5, 0.5, 0, 0, 1], Eburones: [0.5, 1, 0, 0, 1, 0], Aduatuci Tribes: [0.5, 0, 1, 0, 0, 0]}"
-1,Croatia,War of the Triumvirate,0.0333,0,0.67,0.33,1,0,0,0,0,0,"{Rome: [0.33, 1, 0, 0, 0, 0], Pannonians: [0.33, 0, 1, 0, 0, 0], Caesarians: [0.67, 0.5, 0.5, 0, 0, 0], Pompeians: [0.67, 0.5, 0.5, 0, 0, 0]}"
-1,Egypt,Roman-Nubian War,0.0111,0,1,0,0,1,0,0,0,0,"{Rome: [1, 1, 0, 0, 1, 0], Nubia: [1, 0, 1, 0, 0, 1]}"
-1,Egypt,War of the Triumvirate,0.0222,0,1,0,0,1,0,0,0,0,"{Rome: [1, 1, 0, 0, 0, 0], Egypt: [1, 0, 1, 0, 0, 0], Pergamon: [0.5, 1, 0, 0, 0, 0]}"
-1,France,Gallic War,0.0111,0,1,0,1,0,0,0,0,0,"{Rome: [1, 1, 0, 0, 0, 0], Germans: [1, 0, 1, 0, 0, 0]}"
-1,France,Rome's Gallic War,0.1333,0,0.92,0.08,0.33,0,0.42,0.25,0,0,"{Suessiones: [0.08, 0, 1, 0, 0, 0], Suebians: [0.08, 1, 0, 0, 0, 0], Germans: [0.08, 0, 1, 0, 0, 0], Veneti of Brittany: [0.08, 0, 1, 0, 0, 0], Gauls: [0.25, 0, 1, 0, 0, 0], Rome: [0.92, 0.91, 0.09, 0, 0, 0], Suevi: [0.08, 0, 1, 0, 0, 0], Arverni: [0.08, 1, 0, 0, 0, 0], Nervii: [0.08, 0, 1, 0, 0, 0], Aedui: [0.08, 0, 1, 0, 0, 0], Helveti Tribes: [0.17, 0, 1, 0, 0, 0]}"
-1,France,War of the Triumvirate,0.0111,0,1,0,1,0,0,0,0,0,"{Julius Caesar: [1, 1, 0, 0, 0, 0], Pompey: [1, 0, 1, 0, 0, 0]}"
-1,Germany,Rome's Germanic War,0.0111,0,1,0,1,0,0,0,0,0,"{Rome: [1, 1, 0, 0, 0, 0], Germanic Tribes: [1, 0, 1, 0, 0, 0]}"
-1,Greece,Mithridatic War,0.0556,0,0.8,0.2,0.6,0,0.4,0,0,0,"{Rhodes: [0.2, 1, 0, 0, 0, 0], Rome: [0.8, 1, 0, 0, 0, 0], Pontus: [1, 0, 1, 0, 0, 0], Athens: [0.2, 0, 1, 0, 0, 0]}"
-1,Greece,War of the Triumvirate,0.0333,0,0.67,0.33,0.33,0,0.67,0,0,0,"{Titus Labienus: [0.33, 0, 1, 0, 0, 0], Caesar: [0.33, 1, 0, 0, 0, 0], Marcus Antonius: [0.67, 0, 1, 0, 0, 0.5], Octavian: [0.67, 1, 0, 0, 0.5, 0], Pompey: [0.33, 0, 1, 0, 0, 0]}"
-1,Iran,Roman-Parthian War,0.0111,0,1,0,1,0,0,0,0,0,"{Rome: [1, 0, 1, 0, 0, 0], Media: [1, 1, 0, 0, 0, 0], Parthia: [1, 1, 0, 0, 0, 0]}"
-1,Italy,Catiline Revolt,0.0111,0,1,0,1,0,0,0,0,0,"{Rome: [1, 1, 0, 0, 0, 0], Lucius Sergius Catiline: [1, 0, 1, 0, 0, 0]}"
-1,Italy,Roman Social War,0.0556,0,1,0,1,0,0,0,0,0,"{Rome: [1, 0.6, 0.4, 0, 0, 0], Samnites: [0.8, 0.5, 0.5, 0, 0, 0], Marsi: [0.8, 0.5, 0.5, 0, 0, 0]}"
-1,Italy,Sertorian War,0.0111,0,1,0,1,0,0,0,0,0,"{Rome: [1, 1, 0, 0, 0, 0], Quintus Sertorius: [1, 0, 1, 0, 0, 0]}"
-1,Italy,Servile War,0.0111,0,1,0,0,0,1,0,0,0,"{Rome: [1, 1, 0, 0, 0, 0], Rebel Slaves: [1, 0, 1, 0, 0, 0]}"
-1,Italy,Social War,0.0111,0,1,0,0,0,1,0,0,0,"{Rome: [1, 1, 0, 0, 0, 0], Samnite Rebels: [1, 0, 1, 0, 0, 0], Marsi Rebels: [1, 0, 1, 0, 0, 0]}"
-1,Italy,Sullan Civil War,0.0556,0,1,0,0.4,0,0.6,0,0,0,"{Sullans: [0.2, 1, 0, 0, 0, 0], Sullan Rebels: [0.2, 1, 0, 0, 0, 0], Lucius Cornelius Sulla: [0.6, 1, 0, 0, 0.33, 0], Gaius Marius the Younger: [0.6, 0, 1, 0, 0, 0.33], Papirius Carbo: [0.2, 0, 1, 0, 0, 0], Rome: [0.2, 0, 1, 0, 0, 0]}"
-1,Italy,War of the Triumvirate,0.1,0,0.44,0.56,0.89,0,0,0.11,0,0,"{Caesar: [0.22, 1, 0, 0, 0, 0], Marcus Antonius: [0.11, 1, 0, 0, 0, 0], Octavian: [0.67, 0.5, 0.33, 0.17, 0.33, 0], Brutus: [0.11, 0, 1, 0, 0, 0], Lucius Antonius: [0.11, 0, 1, 0, 0, 1], Pompey the Younger: [0.11, 0, 1, 0, 0, 0], Gaius Vibius Pansa: [0.11, 0, 1, 0, 0, 0], Julius Caesar: [0.11, 1, 0, 0, 0, 0], Fulva: [0.11, 0, 1, 0, 0, 1], Pompey: [0.67, 0.33, 0.5, 0.17, 0, 0]}"
-1,Macedonia,War of the Triumvirate,0.0222,0,1,0,0,0,0,1,0,0,"{Octavian: [1, 1, 0, 0, 0, 0], Brutus: [1, 0, 1, 0, 0, 0], Marcus Antonius: [1, 1, 0, 0, 0, 0]}"
-1,Slovenia,War of the Triumvirate,0.0111,0,1,0,1,0,0,0,0,0,"{Rome: [1, 1, 0, 0, 1, 0], Iapudae: [1, 0, 1, 0, 0, 1]}"
-1,Spain,Sertorian War,0.0889,0,1,0,0.88,0.12,0,0,0,0,"{Lucius Fufidius: [0.12, 0, 1, 0, 0, 0], Lucius Manilus: [0.12, 0, 1, 0, 0, 0], Sertorians: [0.12, 1, 0, 0, 0, 0], Rome: [0.62, 0.4, 0.4, 0.2, 0, 0], Quintus Sertorius: [0.88, 0.57, 0.29, 0.14, 0.25, 0], Pompey: [0.12, 0, 1, 0, 0, 1]}"
-1,Spain,War of the Triumvirate,0.0222,0,1,0,0,0,1,0,0,0,"{Pompey the Younger: [0.5, 0, 1, 0, 0, 0], Caesar: [1, 1, 0, 0, 0, 0], Pompey: [1, 0, 1, 0, 0, 0]}"
-1,Syria,Roman-Parthian War,0.0111,0,1,0,1,0,0,0,0,0,"{Rome: [1, 1, 0, 0, 0, 0], Parthia: [1, 0, 1, 0, 0, 0]}"
-1,Tunisia,War of the Triumvirate,0.0444,0,1,0,0.5,0.25,0.25,0,0,0,"{Numidia: [0.75, 0.33, 0.33, 0.33, 0, 0], Titus Labienus: [0.25, 0, 1, 0, 0, 0], Pro-Caesar Forces: [0.25, 0, 1, 0, 0, 0], Pompeians: [0.25, 0, 1, 0, 0, 0], Marcus Petrieus: [0.25, 0, 1, 0, 0, 0], Julius Caesar: [0.5, 0.5, 0, 0.5, 0, 0], Pompey: [0.25, 0, 0, 1, 0, 0], Caesarians: [0.25, 1, 0, 0, 0, 0]}"
-1,Turkey,Mithridatic War,0.1,0,1,0.11,0.67,0,0.22,0.11,0,0,"{Rome: [1, 0.67, 0.33, 0, 0, 0], Pontus: [0.89, 0.38, 0.62, 0, 0, 0], Armenia: [0.11, 0, 1, 0, 0, 0]}"
-1,Turkey,Roman-Parthian War,0.0111,0,1,0,0,0,1,0,0,0,"{Rome: [1, 0, 1, 0, 0, 0], Parthia: [1, 1, 0, 0, 0, 0]}"
-1,Turkey,Roman-Pontian War,0.0222,0,1,0,1,0,0,0,0,0,"{Rome: [1, 0.5, 0.5, 0, 0, 0], Bosporus: [0.5, 1, 0, 0, 0, 0], Pontus: [0.5, 0, 1, 0, 0, 0]}"
-1,United Kingdom,Roman Invasion of Britain,0.0222,0,1,0.5,0,0.5,0.5,0,0,0,"{Rome: [1, 0.5, 0.5, 0, 0, 0], British Tribes: [1, 0.5, 0.5, 0, 0, 0]}"
-1,Uzbekistan,War of the Former Han,0.0111,0,1,0,0,0,1,0,0,0,"{Tang: [1, 1, 0, 0, 0, 0], Western Xiongnu: [1, 0, 1, 0, 0, 0]}"
1,Armenia,Roman-Parthian War,0.0435,0,1,0,1,0,0,0,0,0,"{Rome: [1, 1, 0, 0, 1, 0], Armenia: [1, 0, 1, 0, 0, 1]}"
1,China,Fall of the Xin Dynasty,0.0435,0,1,0,0,0,0,1,0,0,"{Liu Xiu: [1, 1, 0, 0, 0, 0], Wang Mang: [1, 0, 1, 0, 0, 0]}"
1,China,War of the Han,0.1304,0,1,0,1,0,0,0,0,0,"{Warlords of Northern China: [0.33, 0, 1, 0, 0, 0], Northern Xiongnu: [0.33, 0, 1, 0, 0, 0], Han: [1, 1, 0, 0, 0.33, 0], Southern Xiongnu: [0.33, 1, 0, 0, 0, 0], Chengdu: [0.33, 0, 1, 0, 0, 1]}"
1,Germany,Rome's Germanic War,0.087,0,1,0,0,0,1,0,0,0,"{Rome: [1, 0.5, 0.5, 0, 0, 1], Cherusci: [0.5, 0, 1, 0, 0, 0], Germanic Tribes: [0.5, 1, 0, 0, 1, 0]}"
1,Israel,Jewish Rising Against Rome,0.1739,0,1,0,0,0.25,0.75,0,0,0,"{Rome: [1, 0.75, 0.25, 0, 0, 0], Jewish Rebels: [0.25, 1, 0, 0, 0, 0], Judean Rebels: [0.75, 0, 1, 0, 0, 0]}"
1,Italy,Vitellian Civil War,0.1304,0,1,0,0.33,0,0.67,0,0,0,"{Pretender Vitellius: [0.67, 0.5, 0.5, 0, 0, 1], Marcus Antonius Primus: [0.33, 1, 0, 0, 1, 0], Rome: [0.67, 0, 0.5, 0.5, 0, 0], Emperor Otho of Rome: [0.33, 0, 1, 0, 0, 0], Rebel Legionaries: [0.33, 0, 0, 1, 0, 0]}"
1,Romania,Dacian War,0.087,0,1,0,1,0,0,0,0,0,"{Rome: [1, 0.5, 0.5, 0, 0, 0], Dacia: [1, 0.5, 0.5, 0, 0, 0]}"
1,Turkey,Roman-Parthian War,0.0435,0,1,0,1,0,0,0,0,0,"{Rome: [1, 0, 1, 0, 0, 0], Parthia: [1, 1, 0, 0, 0, 0]}"
1,United Kingdom,Roman Conquest of Britain,0.2174,0,1,0,0.6,0,0.4,0,0,0,"{Rome: [1, 1, 0, 0, 0, 0], Catuvellauni: [0.4, 0, 1, 0, 0, 0], Iceni Rebels: [0.2, 0, 1, 0, 0, 0], Caledonia: [0.4, 0, 1, 0, 0, 0]}"
1,Vietnam,War of the Han,0.0435,0,1,0,1,0,0,0,0,0,"{China: [1, 1, 0, 0, 0, 0], Vietnam: [1, 0, 1, 0, 0, 0]}"
2,China,War of the Three Kingdoms,0.1333,0,1,0,1,0,0,0,0,0,"{Yuan Shao: [1, 1, 0, 0, 0, 0], Cao Cao: [0.5, 0, 1, 0, 0, 0], Gongsun Zan: [0.5, 0, 1, 0, 0, 0]}"
2,France,War of the Emperor Severus,0.0667,0,1,0,0,0,0,1,0,0,"{Decimus Claudius Albinus: [1, 0, 1, 0, 0, 0], Septimius Severus: [1, 1, 0, 0, 0, 0]}"
2,Iraq,War of Emperor Severus,0.0667,0,1,0,1,0,0,0,0,0,"{Rome: [1, 1, 0, 0, 0, 0], Parthia: [1, 0, 1, 0, 0, 0]}"
2,Iraq,War of Empire Severus,0.0667,0,1,0,1,0,0,0,0,0,"{Rome: [1, 0, 1, 0, 0, 0], Parthia: [1, 1, 0, 0, 0, 0]}"
2,Israel,Bar-Cocheba's Revolt,0.0667,0,1,0,1,0,0,0,0,0,"{Rome: [1, 1, 0, 0, 1, 0], Jewish Rebels: [1, 0, 1, 0, 0, 1]}"
2,Italy,German Invasion of Italy,0.0667,0,1,0,1,0,0,0,0,0,"{Rome: [1, 1, 0, 0, 0, 0], Germanic Tribes: [1, 0, 1, 0, 0, 0]}"
2,Romania,Dacian War,0.2,0,1,0,1,0,0,0,0,0,"{Rome: [1, 0.67, 0, 0.33, 0, 0], Dacia: [1, 0, 0.67, 0.33, 0, 0]}"
2,Turkey,Civil War of Emperor Severus,0.0667,0,1,0,1,0,0,0,0,0,"{Asselius Aemilius: [1, 1, 0, 0, 0, 0], Septimius Severus: [1, 0, 1, 0, 0, 0]}"
2,Turkey,War of Emperor Severus,0.1333,0,1,0,1,0,0,0,0,0,"{Pescennius Niger: [1, 0, 1, 0, 0, 1], Septimius Severus: [1, 1, 0, 0, 1, 0]}"
2,Turkey,War of the Emperor Severus,0.1333,0,1,0,1,0,0,0,0,0,"{Pescennius Niger: [1, 0, 1, 0, 0, 0.5], Septimius Severus: [1, 1, 0, 0, 0.5, 0]}"
3,Bulgaria,Gothic War,0.0811,0,1,0,0.67,0,0,0.33,0,0,"{Rome: [1, 0.33, 0.67, 0, 0, 0], Scythians: [0.33, 1, 0, 0, 0, 0], Goths: [1, 0.67, 0.33, 0, 0, 0]}"
3,China,War of the Three Kingdoms,0.2162,0,1,0,0.75,0.12,0,0.12,0,0,"{Cao Cao: [0.5, 0.5, 0.5, 0, 0, 0], Wu: [0.38, 0.67, 0.33, 0, 0, 0], Liu Bei: [0.12, 1, 0, 0, 0, 0], Wuhuan: [0.12, 0, 1, 0, 0, 0], Wei: [0.25, 0, 1, 0, 0, 0.5], Ma Chao: [0.12, 0, 1, 0, 0, 0], Hun Sui: [0.12, 0, 1, 0, 0, 0], Shu: [0.38, 0.33, 0.67, 0, 1, 0], Han: [0.25, 1, 0, 0, 0, 0], Yuan Brothers: [0.12, 0, 1, 0, 0, 0]}"
3,Croatia,Roman Military Civil War,0.0541,0,1,0,1,0,0,0,0,0,"{General Macrienus: [0.5, 0, 1, 0, 0, 0], Emperor Gallienus: [1, 1, 0, 0, 0, 0], General Ingenuus: [0.5, 0, 1, 0, 0, 0]}"
3,Egypt,Roman Military Civil War,0.027,0,1,0,1,0,0,0,0,0,"{Rome: [1, 1, 0, 0, 0, 0], Rebel General Achilleus: [1, 0, 1, 0, 0, 0]}"
3,France,Roman Military Civil War,0.027,0,1,0,1,0,0,0,0,0,"{Emperor Aurelian: [1, 1, 0, 0, 0, 0], Governor Gaius Tetricus: [1, 0, 1, 0, 0, 0]}"
3,Greece,Gothic War,0.027,0,1,0,1,0,0,0,0,0,"{Rome: [1, 1, 0, 0, 0, 0], Heruls: [1, 0, 1, 0, 0, 0]}"
3,Iran,Persian-Parthian War,0.027,0,1,0,1,0,0,0,0,0,"{Parthia: [1, 0, 1, 0, 0, 0], Persia: [1, 1, 0, 0, 0, 0]}"
3,Iraq,Roman-Persian War,0.027,0,1,0,1,0,0,0,0,0,"{Rome: [1, 0, 1, 0, 0, 0], Persia: [1, 1, 0, 0, 0, 0]}"
3,Italy,Roman Alemannic War,0.027,0,1,0,1,0,0,0,0,0,"{Rome: [1, 0, 1, 0, 0, 0], Alemanni: [1, 1, 0, 0, 0, 0]}"
3,Italy,Roman Military Civil War,0.0811,0,1,0,1,0,0,0,0,0,"{Emperor Gallienus: [0.33, 1, 0, 0, 1, 0], Roman Senate: [0.33, 1, 0, 0, 0, 0], Emperor Phillip: [0.33, 0, 1, 0, 0, 0], Gaius Trajanus Decius: [0.33, 1, 0, 0, 0, 0], General Aureolus: [0.33, 0, 1, 0, 0, 1], Gaius Julius Maximinus: [0.33, 0, 1, 0, 0, 0]}"
3,Italy,Roman-Alemmanic War,0.0811,0,1,0,1,0,0,0,0,0,"{Rome: [1, 1, 0, 0, 0, 0], Alemanni: [1, 0, 1, 0, 0, 0]}"
3,Serbia,Gothic War,0.027,0,1,0,0,0,1,0,0,0,"{Rome: [1, 1, 0, 0, 0, 0], Goths: [1, 0, 1, 0, 0, 0]}"
3,Serbia,Roman Military Civil War,0.027,0,1,0,1,0,0,0,0,0,"{Diocletian: [1, 0, 1, 0, 0, 0], Aurelius Carinus: [1, 1, 0, 0, 0, 0]}"
3,Syria,Roman Military Civil War,0.027,0,1,0,1,0,0,0,0,0,"{Bassianus: [1, 0, 1, 0, 0, 0], Macrinus: [1, 1, 0, 0, 0, 0]}"
3,Syria,Roman-Palmyran War,0.027,0,1,0,1,0,0,0,0,0,"{Rome: [1, 1, 0, 0, 0, 0], Palmyra: [1, 0, 1, 0, 0, 0]}"
3,Syria,Roman-Palmyrean War,0.0541,0,1,0,1,0,0,0,0,0,"{Rome: [1, 0.5, 0.5, 0, 0, 0], Palmyra: [1, 0.5, 0.5, 0, 0, 0]}"
